member_number,orderId,order_date,total,productName,items,Days
1578,2106,2014-11-29,2.5,frozen vegetables,1,0.0
1528,1942,2014-02-01,7.5,frozen vegetables,3,0.0
3439,9045,2014-05-14,7.5,frozen vegetables,3,0.0
1432,1576,2014-03-12,7.5,frozen vegetables,3,0.0
2058,3951,2014-05-08,2.5,frozen vegetables,1,0.0
3063,7684,2014-02-08,5.0,frozen vegetables,2,0.0
4828,14361,2014-08-26,2.5,frozen vegetables,1,0.0
4206,11946,2014-11-27,5.0,frozen vegetables,2,0.0
1159,582,2014-02-06,7.5,frozen vegetables,3,0.0
2242,4630,2014-12-01,7.5,frozen vegetables,3,0.0
2631,6078,2014-02-20,2.5,frozen vegetables,1,0.0
3850,10633,2014-06-14,7.5,frozen vegetables,3,0.0
3141,7984,2014-01-04,2.5,frozen vegetables,1,154.0
4540,13241,2014-12-26,7.5,frozen vegetables,3,0.0
3537,9432,2014-08-10,2.5,frozen vegetables,1,168.0
3695,10044,2014-01-20,2.5,frozen vegetables,1,0.0
1908,3381,2014-12-19,7.5,frozen vegetables,3,0.0
2761,6572,2014-07-24,2.5,frozen vegetables,1,26.0
2206,4490,2014-06-24,2.5,frozen vegetables,1,0.0
4624,13544,2014-04-22,2.5,frozen vegetables,1,45.0
1651,2385,2014-03-23,5.0,frozen vegetables,2,0.0
2066,3982,2014-02-05,2.5,frozen vegetables,1,0.0
4666,13711,2014-02-01,2.5,frozen vegetables,1,0.0
2155,4305,2014-11-11,2.5,frozen vegetables,1,414.0
2045,3899,2014-07-09,7.5,frozen vegetables,3,0.0
3104,7840,2014-02-06,2.5,frozen vegetables,1,0.0
1165,603,2014-05-02,2.5,frozen vegetables,1,0.0
1793,2926,2014-12-14,2.5,frozen vegetables,1,156.0
2957,7292,2014-05-24,7.5,frozen vegetables,3,13.0
4741,14019,2014-08-07,2.5,frozen vegetables,1,125.0
2345,5007,2014-11-11,7.5,frozen vegetables,3,0.0
2944,7241,2014-12-19,2.5,frozen vegetables,1,0.0
1407,1470,2014-07-15,2.5,frozen vegetables,1,0.0
4009,11199,2014-02-19,5.0,frozen vegetables,2,0.0
3842,10595,2014-03-03,7.5,frozen vegetables,3,0.0
4109,11555,2014-12-05,7.5,frozen vegetables,3,0.0
1002,10,2014-02-09,7.5,frozen vegetables,3,0.0
3115,7879,2014-05-26,5.0,frozen vegetables,2,0.0
4194,11899,2014-12-25,7.5,frozen vegetables,3,0.0
1098,352,2015-09-27,2.5,frozen vegetables,1,0.0
2101,4117,2015-12-20,5.0,frozen vegetables,2,0.0
4294,12301,2015-01-08,7.5,frozen vegetables,3,0.0
4986,14915,2015-01-28,2.5,frozen vegetables,1,0.0
3527,9398,2015-09-29,7.5,frozen vegetables,3,0.0
1697,2551,2015-05-21,7.5,frozen vegetables,3,0.0
1456,1658,2015-09-18,2.5,frozen vegetables,1,0.0
4835,14390,2015-02-19,2.5,frozen vegetables,1,0.0
4787,14202,2015-08-01,5.0,frozen vegetables,2,0.0
2469,5474,2015-09-23,7.5,frozen vegetables,3,0.0
1109,393,2015-04-06,5.0,frozen vegetables,2,0.0
2215,4524,2015-07-22,5.0,frozen vegetables,2,127.0
4489,13038,2015-03-04,5.0,frozen vegetables,2,0.0
4959,14837,2015-06-30,2.5,frozen vegetables,1,0.0
3384,8857,2015-11-29,5.0,frozen vegetables,2,0.0
1385,1407,2015-11-26,7.5,frozen vegetables,3,0.0
4729,13986,2015-04-08,2.5,frozen vegetables,1,0.0
2267,4718,2015-01-30,7.5,frozen vegetables,3,0.0
3717,10115,2015-05-30,7.5,frozen vegetables,3,0.0
2832,6840,2015-11-02,2.5,frozen vegetables,1,0.0
3525,9390,2015-02-14,5.0,frozen vegetables,2,0.0
2492,5545,2015-04-10,5.0,frozen vegetables,2,0.0
1316,1147,2015-03-26,7.5,frozen vegetables,3,0.0
2240,4621,2015-07-07,7.5,frozen vegetables,3,0.0
3872,10714,2015-02-07,5.0,frozen vegetables,2,40.0
1365,1331,2015-11-02,2.5,frozen vegetables,1,0.0
4825,14348,2015-09-05,5.0,frozen vegetables,2,0.0
1283,1030,2015-11-13,5.0,frozen vegetables,2,47.0
2086,4068,2015-06-02,7.5,frozen vegetables,3,0.0
1476,1733,2015-03-22,2.5,frozen vegetables,1,0.0
4453,12912,2015-08-02,5.0,frozen vegetables,2,0.0
3385,8859,2015-02-16,7.5,frozen vegetables,3,0.0
1848,3141,2015-06-27,7.5,frozen vegetables,3,9.0
3453,9089,2015-12-16,5.0,frozen vegetables,2,14.0
1354,1285,2015-12-01,5.0,frozen vegetables,2,0.0
1278,1005,2015-12-09,2.5,frozen vegetables,1,0.0
1821,3038,2015-04-20,7.5,frozen vegetables,3,0.0
3139,7976,2015-02-26,7.5,frozen vegetables,3,0.0
4668,13727,2015-02-01,2.5,frozen vegetables,1,0.0
3634,9807,2015-12-10,2.5,frozen vegetables,1,0.0
1979,3645,2015-09-09,7.5,frozen vegetables,3,0.0
2916,7136,2015-04-19,2.5,frozen vegetables,1,0.0
1329,1194,2015-03-29,7.5,frozen vegetables,3,0.0
3276,8474,2015-06-30,7.5,frozen vegetables,3,0.0
4938,14751,2015-11-24,2.5,frozen vegetables,1,0.0
4470,12978,2015-03-31,2.5,frozen vegetables,1,0.0
2272,4747,2015-09-05,7.5,frozen vegetables,3,116.0
2361,5074,2015-02-27,7.5,frozen vegetables,3,0.0
1122,444,2015-06-25,7.5,frozen vegetables,3,0.0
1326,1177,2015-02-07,5.0,frozen vegetables,2,132.0
1763,2799,2015-12-03,2.5,frozen vegetables,1,0.0
3225,8294,2015-02-25,5.0,frozen vegetables,2,0.0
2348,5020,2015-09-08,7.5,frozen vegetables,3,54.0
4608,13491,2015-11-25,2.5,frozen vegetables,1,0.0
1527,1940,2015-05-14,7.5,frozen vegetables,3,0.0
4124,11620,2015-05-22,2.5,frozen vegetables,1,0.0
1080,287,2015-05-14,2.5,frozen vegetables,1,0.0
4589,13419,2015-07-10,5.0,frozen vegetables,2,0.0
1149,551,2015-12-12,5.0,frozen vegetables,2,0.0
4831,14374,2015-02-19,7.5,frozen vegetables,3,0.0
4273,12216,2015-06-01,5.0,frozen vegetables,2,0.0
3848,10624,2015-10-11,2.5,frozen vegetables,1,0.0
2587,5914,2015-06-02,2.5,frozen vegetables,1,0.0
4664,13706,2015-05-26,5.0,frozen vegetables,2,0.0
1855,3167,2015-04-28,2.5,frozen vegetables,1,0.0
2407,5243,2015-03-10,2.5,frozen vegetables,1,0.0
4892,14599,2015-01-09,5.0,frozen vegetables,2,0.0
3416,8970,2015-07-07,7.5,frozen vegetables,3,0.0
1679,2489,2015-06-24,7.5,frozen vegetables,3,0.0
3465,9135,2015-01-15,2.5,frozen vegetables,1,0.0
1950,3556,2015-10-23,7.5,frozen vegetables,3,0.0
3306,8585,2015-12-29,5.0,frozen vegetables,2,0.0
1969,3620,2015-02-11,5.0,frozen vegetables,2,0.0
4499,13076,2015-05-06,7.5,frozen vegetables,3,0.0
3009,7478,2015-02-18,2.5,frozen vegetables,1,0.0
3600,9697,2015-07-30,7.5,frozen vegetables,3,0.0
2499,5568,2015-04-24,7.5,frozen vegetables,3,0.0
3507,9316,2015-11-10,5.0,frozen vegetables,2,50.0
1690,2527,2015-03-03,5.0,frozen vegetables,2,0.0
3237,8332,2015-06-28,7.5,frozen vegetables,3,0.0
1545,1992,2015-10-17,5.0,frozen vegetables,2,0.0
1342,1246,2015-01-07,7.5,frozen vegetables,3,0.0
4602,13470,2015-08-26,7.5,frozen vegetables,3,0.0
4035,11290,2015-08-03,2.5,frozen vegetables,1,0.0
3460,9113,2015-11-24,2.5,frozen vegetables,1,0.0
1168,612,2015-03-06,2.5,frozen vegetables,1,0.0
1306,1112,2015-01-08,5.0,frozen vegetables,2,0.0
3311,8611,2015-05-02,5.0,frozen vegetables,2,0.0
4519,13154,2015-09-02,5.0,frozen vegetables,2,0.0
1499,1832,2015-03-06,5.0,frozen vegetables,2,0.0
4362,12581,2015-07-11,7.5,frozen vegetables,3,0.0
2028,3828,2015-03-01,7.5,frozen vegetables,3,0.0
4412,12763,2015-05-04,7.5,frozen vegetables,3,0.0
3107,7855,2015-11-16,5.0,frozen vegetables,2,44.0
2535,5712,2015-10-17,5.0,frozen vegetables,2,0.0
4861,14488,2015-03-28,7.5,frozen vegetables,3,0.0
1035,132,2015-05-23,2.5,frozen vegetables,1,0.0
1718,2617,2015-03-14,2.5,frozen vegetables,1,0.0
2047,3908,2015-12-20,7.5,frozen vegetables,3,0.0
1653,2401,2015-12-07,7.5,frozen vegetables,3,0.0
1612,2238,2015-11-06,5.0,frozen vegetables,2,0.0
3841,10594,2015-07-19,2.5,frozen vegetables,1,0.0
3276,8473,2015-04-03,7.5,frozen vegetables,3,0.0
2775,6626,2015-11-06,5.0,frozen vegetables,2,0.0
3229,8309,2015-08-07,5.0,frozen vegetables,2,0.0
3409,8942,2015-05-20,7.5,frozen vegetables,3,0.0
2002,3732,2015-10-20,5.0,frozen vegetables,2,0.0
1373,1354,2015-05-10,5.0,frozen vegetables,2,0.0
4466,12963,2015-08-20,2.5,frozen vegetables,1,0.0
1565,2055,2015-12-14,7.5,frozen vegetables,3,0.0
4778,14156,2015-03-26,2.5,frozen vegetables,1,0.0
1792,2922,2015-08-15,7.5,frozen vegetables,3,0.0
1571,2077,2015-05-24,2.5,frozen vegetables,1,0.0
1482,1762,2015-07-24,7.5,frozen vegetables,3,0.0
3041,7600,2015-09-15,5.0,frozen vegetables,2,0.0
3205,8218,2015-12-11,7.5,frozen vegetables,3,0.0
1654,2408,2015-04-29,5.0,frozen vegetables,2,0.0
2139,4246,2015-04-16,2.5,frozen vegetables,1,0.0
1281,1018,2015-06-02,2.5,frozen vegetables,1,0.0
4853,14460,2015-09-17,7.5,frozen vegetables,3,0.0
2242,4631,2015-06-05,5.0,frozen vegetables,2,0.0
1339,1232,2015-11-28,5.0,frozen vegetables,2,0.0
2421,5284,2015-10-27,7.5,frozen vegetables,3,0.0
4981,14901,2015-01-10,7.5,frozen vegetables,3,0.0
2117,4169,2015-05-02,2.5,frozen vegetables,1,0.0
4657,13678,2015-08-15,2.5,frozen vegetables,1,0.0
3415,8966,2015-05-27,7.5,frozen vegetables,3,0.0
2905,7093,2015-10-22,5.0,frozen vegetables,2,0.0
1041,149,2014-06-13,7.5,frozen vegetables,3,0.0
1935,3492,2014-06-30,2.5,frozen vegetables,1,0.0
4842,14419,2014-05-23,7.5,frozen vegetables,3,0.0
3757,10267,2014-07-08,7.5,frozen vegetables,3,107.0
2533,5700,2014-09-21,5.0,frozen vegetables,2,0.0
4018,11232,2014-09-27,2.5,frozen vegetables,1,0.0
3416,8968,2014-07-13,7.5,frozen vegetables,3,0.0
1053,200,2014-11-05,5.0,frozen vegetables,2,0.0
4772,14138,2014-06-22,2.5,frozen vegetables,1,180.0
3764,10306,2014-01-22,2.5,frozen vegetables,1,0.0
3564,9544,2014-02-23,2.5,frozen vegetables,1,0.0
3555,9506,2014-10-14,7.5,frozen vegetables,3,0.0
1572,2081,2014-08-13,7.5,frozen vegetables,3,0.0
2963,7323,2014-05-27,7.5,frozen vegetables,3,0.0
1448,1627,2014-07-05,7.5,frozen vegetables,3,257.0
1942,3518,2014-07-22,7.5,frozen vegetables,3,0.0
3156,8035,2014-11-13,5.0,frozen vegetables,2,0.0
2048,3910,2014-10-30,2.5,frozen vegetables,1,0.0
3881,10744,2014-12-16,7.5,frozen vegetables,3,0.0
1248,909,2014-05-09,7.5,frozen vegetables,3,0.0
3103,7838,2014-12-10,5.0,frozen vegetables,2,0.0
2642,6115,2014-06-15,2.5,frozen vegetables,1,290.0
3801,10446,2014-08-25,5.0,frozen vegetables,2,0.0
4387,12665,2014-02-14,2.5,frozen vegetables,1,0.0
4367,12597,2014-01-07,7.5,frozen vegetables,3,0.0
1339,1229,2014-05-25,7.5,frozen vegetables,3,0.0
2737,6471,2014-08-27,7.5,frozen vegetables,3,0.0
2823,6812,2014-10-17,5.0,frozen vegetables,2,0.0
4112,11565,2014-04-22,2.5,frozen vegetables,1,0.0
1477,1737,2014-11-21,7.5,frozen vegetables,3,0.0
4988,14921,2014-12-13,7.5,frozen vegetables,3,0.0
2811,6771,2014-06-20,2.5,frozen vegetables,1,0.0
3046,7622,2014-08-22,7.5,frozen vegetables,3,0.0
4654,13658,2014-05-06,2.5,frozen vegetables,1,0.0
3370,8820,2014-12-14,2.5,frozen vegetables,1,0.0
3246,8353,2014-01-14,7.5,frozen vegetables,3,0.0
1601,2186,2014-08-09,5.0,frozen vegetables,2,0.0
3966,11064,2014-06-19,5.0,frozen vegetables,2,0.0
1013,52,2014-03-26,5.0,frozen vegetables,2,0.0
2802,6737,2014-12-15,7.5,frozen vegetables,3,0.0
1587,2139,2014-05-15,2.5,frozen vegetables,1,0.0
1163,598,2014-04-30,5.0,frozen vegetables,2,593.0
3823,10530,2014-12-10,2.5,frozen vegetables,1,0.0
3704,10072,2014-12-03,7.5,frozen vegetables,3,0.0
1118,429,2014-03-02,5.0,frozen vegetables,2,0.0
3931,10933,2014-06-22,2.5,frozen vegetables,1,0.0
3116,7885,2014-03-12,5.0,frozen vegetables,2,0.0
4033,11282,2014-03-18,2.5,frozen vegetables,1,445.0
2014,3775,2014-09-07,5.0,frozen vegetables,2,31.0
1818,3023,2014-04-12,2.5,frozen vegetables,1,0.0
4972,14881,2014-12-21,7.5,frozen vegetables,3,0.0
2629,6070,2014-04-29,2.5,frozen vegetables,1,0.0
4849,14439,2014-03-14,5.0,frozen vegetables,2,0.0
1867,3213,2014-03-18,7.5,frozen vegetables,3,0.0
2974,7354,2014-05-24,5.0,frozen vegetables,2,0.0
2744,6499,2014-05-06,7.5,frozen vegetables,3,0.0
2241,4625,2014-02-17,2.5,frozen vegetables,1,0.0
2617,6026,2014-05-27,7.5,frozen vegetables,3,23.0
3356,8762,2014-02-21,2.5,frozen vegetables,1,0.0
2143,4259,2014-12-17,5.0,frozen vegetables,2,0.0
3011,7486,2014-06-27,5.0,frozen vegetables,2,0.0
3650,9862,2014-12-23,2.5,frozen vegetables,1,0.0
4942,14770,2014-01-01,7.5,frozen vegetables,3,0.0
3153,8022,2014-04-14,5.0,frozen vegetables,2,0.0
1999,3720,2014-04-30,7.5,frozen vegetables,3,0.0
3663,9909,2014-01-02,7.5,frozen vegetables,3,165.0
4838,14404,2014-09-07,7.5,frozen vegetables,3,0.0
2755,6542,2014-11-25,7.5,frozen vegetables,3,0.0
2921,7156,2014-11-18,5.0,frozen vegetables,2,0.0
1111,401,2014-03-03,2.5,frozen vegetables,1,0.0
2389,5165,2014-06-06,7.5,frozen vegetables,3,0.0
4364,12587,2014-04-13,7.5,frozen vegetables,3,0.0
2254,4670,2014-01-30,7.5,frozen vegetables,3,31.0
2357,5055,2014-06-05,7.5,frozen vegetables,3,0.0
3437,9034,2014-10-31,7.5,frozen vegetables,3,0.0
2951,7268,2014-12-30,7.5,frozen vegetables,3,0.0
4559,13306,2014-09-01,7.5,frozen vegetables,3,0.0
2309,4876,2014-10-31,2.5,frozen vegetables,1,0.0
3194,8176,2014-02-02,7.5,frozen vegetables,3,0.0
4032,11279,2014-07-18,7.5,frozen vegetables,3,0.0
4915,14667,2014-12-08,5.0,frozen vegetables,2,0.0
4160,11759,2014-04-25,5.0,frozen vegetables,2,0.0
2709,6371,2014-01-01,5.0,frozen vegetables,2,0.0
2632,6081,2014-03-08,7.5,frozen vegetables,3,106.0
2174,4377,2014-07-31,7.5,frozen vegetables,3,0.0
1793,2926,2014-12-14,7.5,frozen vegetables,3,0.0
2256,4680,2014-08-02,7.5,frozen vegetables,3,0.0
2666,6206,2014-05-23,7.5,frozen vegetables,3,0.0
2447,5393,2014-05-17,5.0,frozen vegetables,2,0.0
3247,8364,2014-09-24,5.0,frozen vegetables,2,0.0
1786,2898,2014-06-12,7.5,frozen vegetables,3,0.0
4904,14636,2014-12-06,7.5,frozen vegetables,3,0.0
1035,129,2014-06-25,2.5,frozen vegetables,1,0.0
3674,9955,2014-04-26,2.5,frozen vegetables,1,0.0
4705,13890,2014-10-20,5.0,frozen vegetables,2,0.0
4119,11594,2014-10-24,5.0,frozen vegetables,2,0.0
3757,10268,2014-10-23,2.5,frozen vegetables,1,56.0
3027,7543,2014-04-29,2.5,frozen vegetables,1,0.0
2142,4256,2014-10-25,2.5,frozen vegetables,1,0.0
3631,9798,2014-09-12,5.0,frozen vegetables,2,0.0
1102,363,2014-02-14,7.5,frozen vegetables,3,0.0
3348,8733,2014-03-30,7.5,frozen vegetables,3,0.0
3681,9986,2014-06-09,7.5,frozen vegetables,3,0.0
3487,9232,2014-05-22,7.5,frozen vegetables,3,0.0
3768,10325,2014-07-31,7.5,frozen vegetables,3,0.0
3437,9035,2014-11-07,5.0,frozen vegetables,2,0.0
3848,10622,2014-01-16,7.5,frozen vegetables,3,0.0
4623,13538,2014-06-25,2.5,frozen vegetables,1,0.0
3998,11161,2014-08-11,5.0,frozen vegetables,2,0.0
1659,2427,2014-01-01,7.5,frozen vegetables,3,0.0
3652,9870,2014-11-15,2.5,frozen vegetables,1,0.0
2568,5840,2015-08-20,7.5,frozen vegetables,3,0.0
1948,3545,2015-05-06,7.5,frozen vegetables,3,0.0
2627,6068,2015-10-31,2.5,frozen vegetables,1,0.0
1734,2679,2015-02-15,2.5,frozen vegetables,1,0.0
3232,8319,2015-12-18,2.5,frozen vegetables,1,0.0
3717,10114,2015-04-01,5.0,frozen vegetables,2,0.0
4877,14555,2015-06-20,2.5,frozen vegetables,1,0.0
4236,12076,2015-11-25,5.0,frozen vegetables,2,0.0
4687,13812,2015-09-23,7.5,frozen vegetables,3,0.0
3763,10305,2015-06-27,5.0,frozen vegetables,2,0.0
1301,1095,2015-01-07,2.5,frozen vegetables,1,0.0
1949,3552,2015-07-22,2.5,frozen vegetables,1,0.0
1834,3088,2015-09-17,5.0,frozen vegetables,2,0.0
2600,5963,2015-01-28,7.5,frozen vegetables,3,21.0
3929,10928,2015-04-28,2.5,frozen vegetables,1,0.0
1154,569,2015-04-06,5.0,frozen vegetables,2,0.0
4502,13089,2014-06-04,2.5,frozen vegetables,1,0.0
4327,12449,2014-08-05,2.5,frozen vegetables,1,0.0
1961,3586,2014-04-06,7.5,frozen vegetables,3,0.0
2508,5596,2014-05-28,5.0,frozen vegetables,2,0.0
2235,4599,2014-10-13,5.0,frozen vegetables,2,0.0
1012,46,2014-06-22,7.5,frozen vegetables,3,0.0
3822,10525,2014-09-04,7.5,frozen vegetables,3,0.0
2666,6204,2014-04-11,2.5,frozen vegetables,1,0.0
4169,11798,2014-03-30,7.5,frozen vegetables,3,5.0
1792,2921,2014-11-24,7.5,frozen vegetables,3,264.0
1998,3710,2014-02-03,7.5,frozen vegetables,3,7.0
1365,1326,2014-02-01,5.0,frozen vegetables,2,0.0
4371,12614,2014-05-24,7.5,frozen vegetables,3,0.0
2615,6019,2014-01-19,2.5,frozen vegetables,1,0.0
2194,4451,2014-06-06,2.5,frozen vegetables,1,0.0
1258,934,2014-08-09,2.5,frozen vegetables,1,0.0
2389,5165,2014-06-06,5.0,frozen vegetables,2,0.0
2873,6995,2014-05-23,5.0,frozen vegetables,2,0.0
1507,1860,2014-05-24,5.0,frozen vegetables,2,0.0
3857,10660,2014-04-03,7.5,frozen vegetables,3,0.0
1128,464,2014-03-27,5.0,frozen vegetables,2,0.0
4559,13306,2014-09-01,5.0,frozen vegetables,2,0.0
3158,8041,2014-05-06,2.5,frozen vegetables,1,0.0
1051,182,2014-09-17,7.5,frozen vegetables,3,0.0
1887,3286,2014-04-05,7.5,frozen vegetables,3,0.0
3942,10971,2014-11-05,7.5,frozen vegetables,3,41.0
3329,8679,2014-11-09,5.0,frozen vegetables,2,0.0
2736,6464,2014-05-13,2.5,frozen vegetables,1,28.0
2761,6571,2014-01-31,2.5,frozen vegetables,1,0.0
2816,6794,2014-01-18,7.5,frozen vegetables,3,0.0
4335,12480,2015-12-05,7.5,frozen vegetables,3,0.0
3681,9987,2015-10-14,2.5,frozen vegetables,1,0.0
2134,4229,2015-09-26,7.5,frozen vegetables,3,0.0
2918,7147,2015-12-11,7.5,frozen vegetables,3,0.0
3661,9903,2015-07-25,5.0,frozen vegetables,2,0.0
1092,324,2015-05-16,2.5,frozen vegetables,1,0.0
4482,13011,2015-11-30,5.0,frozen vegetables,2,0.0
3643,9840,2015-09-20,5.0,frozen vegetables,2,0.0
2960,7310,2015-08-31,7.5,frozen vegetables,3,0.0
4875,14545,2015-09-13,2.5,frozen vegetables,1,0.0
3760,10283,2014-03-07,5.0,frozen vegetables,2,0.0
4851,14445,2014-08-07,2.5,frozen vegetables,1,0.0
2973,7352,2014-12-13,7.5,frozen vegetables,3,0.0
1703,2569,2014-08-02,7.5,frozen vegetables,3,0.0
3116,7887,2014-05-27,2.5,frozen vegetables,1,0.0
3447,9065,2014-01-28,5.0,frozen vegetables,2,0.0
3191,8170,2014-05-11,5.0,frozen vegetables,2,0.0
4658,13680,2014-07-26,2.5,frozen vegetables,1,0.0
1350,1270,2014-02-19,5.0,frozen vegetables,2,0.0
4311,12377,2014-12-06,7.5,frozen vegetables,3,0.0
3524,9388,2014-11-30,7.5,frozen vegetables,3,0.0
1333,1213,2015-04-03,2.5,frozen vegetables,1,0.0
4827,14359,2015-11-27,7.5,frozen vegetables,3,0.0
4042,11318,2015-08-08,7.5,frozen vegetables,3,0.0
3325,8663,2015-11-29,2.5,frozen vegetables,1,0.0
2743,6496,2015-07-13,7.5,frozen vegetables,3,0.0
2311,4887,2015-06-30,5.0,frozen vegetables,2,0.0
2632,6085,2015-03-02,5.0,frozen vegetables,2,0.0
3111,7866,2015-01-31,5.0,frozen vegetables,2,0.0
1390,1421,2015-03-02,2.5,frozen vegetables,1,0.0
2599,5959,2015-07-30,2.5,frozen vegetables,1,0.0
2510,5607,2015-09-29,2.5,frozen vegetables,1,0.0
4688,13815,2015-08-01,7.5,frozen vegetables,3,0.0
1788,2908,2015-12-05,2.5,frozen vegetables,1,0.0
3738,10198,2015-04-01,7.5,frozen vegetables,3,0.0
1747,2731,2014-01-07,5.0,frozen vegetables,2,0.0
3059,7670,2014-06-15,2.5,frozen vegetables,1,27.0
4266,12183,2014-11-29,5.0,frozen vegetables,2,0.0
3306,8584,2015-09-28,5.0,frozen vegetables,2,0.0
3696,10048,2014-04-05,5.0,frozen vegetables,2,0.0
4137,11673,2014-07-23,2.5,frozen vegetables,1,0.0
1128,464,2014-03-27,7.5,frozen vegetables,3,0.0
4929,14707,2014-06-27,2.5,frozen vegetables,1,0.0
3968,11074,2014-11-05,5.0,frozen vegetables,2,0.0
4790,14214,2014-09-07,5.0,frozen vegetables,2,0.0
4363,12583,2014-12-24,2.5,frozen vegetables,1,189.0
1980,3650,2014-09-12,2.5,frozen vegetables,1,0.0
1646,2362,2014-06-17,5.0,frozen vegetables,2,34.0
2035,3852,2014-08-10,2.5,frozen vegetables,1,500.0
2118,4171,2014-01-16,2.5,frozen vegetables,1,0.0
2505,5584,2014-02-02,7.5,frozen vegetables,3,0.0
1961,3584,2014-01-13,7.5,frozen vegetables,3,0.0
4916,14669,2014-01-11,5.0,frozen vegetables,2,0.0
2956,7287,2014-07-22,7.5,frozen vegetables,3,0.0
2358,5061,2014-06-26,5.0,frozen vegetables,2,0.0
4527,13195,2014-10-14,5.0,frozen vegetables,2,0.0
4594,13440,2014-12-24,5.0,frozen vegetables,2,0.0
1966,3600,2014-02-14,2.5,frozen vegetables,1,0.0
4759,14095,2014-01-24,2.5,frozen vegetables,1,0.0
2935,7205,2014-04-21,5.0,frozen vegetables,2,0.0
1743,2721,2015-04-18,4.2,sliced cheese,1,0.0
4509,13121,2015-09-28,12.600000000000001,sliced cheese,3,62.0
3471,9163,2015-10-12,12.600000000000001,sliced cheese,3,0.0
1204,744,2015-07-23,12.600000000000001,sliced cheese,3,0.0
3862,10678,2015-11-18,12.600000000000001,sliced cheese,3,0.0
1583,2124,2015-03-24,8.4,sliced cheese,2,0.0
4524,13176,2015-12-26,4.2,sliced cheese,1,4.0
4223,12022,2015-10-07,4.2,sliced cheese,1,0.0
2020,3804,2015-11-19,4.2,sliced cheese,1,0.0
1534,1961,2015-08-13,4.2,sliced cheese,1,0.0
2979,7375,2015-07-17,8.4,sliced cheese,2,0.0
1931,3474,2015-07-02,8.4,sliced cheese,2,0.0
2407,5241,2014-01-08,4.2,sliced cheese,1,0.0
4886,14580,2014-09-18,4.2,sliced cheese,1,130.0
1583,2122,2014-02-09,12.600000000000001,sliced cheese,3,291.0
1416,1506,2014-08-23,12.600000000000001,sliced cheese,3,0.0
3762,10296,2014-07-01,12.600000000000001,sliced cheese,3,0.0
1344,1252,2014-01-28,8.4,sliced cheese,2,0.0
2079,4039,2014-02-25,8.4,sliced cheese,2,0.0
3081,7741,2014-02-26,4.2,sliced cheese,1,0.0
3524,9388,2014-11-30,12.600000000000001,sliced cheese,3,0.0
1021,82,2014-05-30,4.2,sliced cheese,1,0.0
2688,6280,2014-01-23,12.600000000000001,sliced cheese,3,0.0
3184,8143,2014-09-10,4.2,sliced cheese,1,0.0
3515,9342,2014-04-13,4.2,sliced cheese,1,48.0
2226,4556,2014-09-06,8.4,sliced cheese,2,0.0
4548,13267,2014-03-17,12.600000000000001,sliced cheese,3,206.0
2699,6329,2014-12-03,12.600000000000001,sliced cheese,3,0.0
2882,7026,2014-12-12,8.4,sliced cheese,2,0.0
1910,3388,2014-10-01,4.2,sliced cheese,1,0.0
4610,13494,2014-11-18,4.2,sliced cheese,1,0.0
3976,11104,2014-10-25,4.2,sliced cheese,1,0.0
4044,11322,2014-07-08,12.600000000000001,sliced cheese,3,0.0
1921,3420,2014-03-27,12.600000000000001,sliced cheese,3,76.0
4659,13685,2014-12-26,4.2,sliced cheese,1,0.0
4622,13536,2014-09-11,4.2,sliced cheese,1,0.0
2542,5734,2014-01-01,4.2,sliced cheese,1,0.0
2323,4925,2014-09-06,12.600000000000001,sliced cheese,3,112.0
2269,4723,2014-05-26,12.600000000000001,sliced cheese,3,0.0
4234,12061,2014-06-10,4.2,sliced cheese,1,113.0
1225,816,2015-03-26,8.4,sliced cheese,2,0.0
4799,14249,2015-02-09,4.2,sliced cheese,1,0.0
4495,13063,2015-06-20,12.600000000000001,sliced cheese,3,0.0
3495,9265,2015-11-18,12.600000000000001,sliced cheese,3,0.0
1661,2441,2015-06-01,4.2,sliced cheese,1,0.0
1723,2635,2015-09-02,12.600000000000001,sliced cheese,3,0.0
1656,2418,2015-10-30,4.2,sliced cheese,1,61.0
2175,4384,2015-03-06,12.600000000000001,sliced cheese,3,0.0
1164,600,2015-02-01,4.2,sliced cheese,1,0.0
3574,9577,2015-05-08,4.2,sliced cheese,1,0.0
3581,9605,2015-12-25,12.600000000000001,sliced cheese,3,5.0
3856,10658,2015-03-22,12.600000000000001,sliced cheese,3,0.0
1197,721,2015-11-22,4.2,sliced cheese,1,0.0
3021,7524,2015-01-30,12.600000000000001,sliced cheese,3,0.0
1553,2020,2015-07-21,8.4,sliced cheese,2,0.0
3974,11097,2015-03-05,4.2,sliced cheese,1,0.0
4510,13129,2015-09-03,4.2,sliced cheese,1,118.0
2063,3971,2015-11-08,12.600000000000001,sliced cheese,3,0.0
4847,14435,2015-02-03,8.4,sliced cheese,2,0.0
4942,14773,2015-11-23,4.2,sliced cheese,1,0.0
3635,9814,2015-12-13,4.2,sliced cheese,1,17.0
1646,2366,2015-08-15,8.4,sliced cheese,2,13.0
3743,10217,2015-05-06,12.600000000000001,sliced cheese,3,0.0
4187,11867,2015-09-14,4.2,sliced cheese,1,0.0
2226,4558,2015-02-17,8.4,sliced cheese,2,0.0
1950,3555,2015-06-14,12.600000000000001,sliced cheese,3,0.0
